cat_title,v_order,v_position,poem_text,poet_name,poem_id
قطعه,5,0,گفته باشد مگرت ملهم غیب احوالم,حافظ,74
قطعه,6,1,این که شد روز سفیدم چو شب ظلمانی,حافظ,74
قطعه,7,0,در سه سال آنچه بیندوختم از شاه و وزیر,حافظ,74
قطعه,8,1,همه بربود به یک دم فلک چوگانی,حافظ,74
قطعه,9,0,دوش در خواب چنان دید خیالم که سحر,حافظ,74
قطعه,10,1,گذر افتاد بر اصطبل شهم پنهانی,حافظ,74
قطعه,11,0,بسته بر آخور او استر من جو می‌خورد,حافظ,74
قطعه,12,1,تیزه افشاند به من گفت مرا می‌دانی,حافظ,74
قطعه,13,0,هیچ تعبیر نمی‌دانمش این خواب که چیست,حافظ,74
قطعه,14,1,تو بفرمای که در فهم نداری ثانی,حافظ,74
قطعه,1,0,ساقیا باده که اکسیر حیات است بیار,حافظ,75
قطعه,2,1,تا تن خاکی من عین بقا گردانی,حافظ,75
قطعه,3,0,چشم بر دور قدح دارم و جان بر کف دست,حافظ,75
قطعه,4,1,به سر خواجه که تا آن ندهی نستانی,حافظ,75
قطعه,5,0,همچو گل بر چمن از باد میفشان دامن,حافظ,75
قطعه,6,1,زانکه در پای تو دارم سر جان‌افشانی,حافظ,75
قطعه,7,0,بر مثانی و مثالث بنواز ای مطرب,حافظ,75
قطعه,8,1,وصف آن ماه که در حسن ندارد ثانی,حافظ,75
قطعه,1,0,پادشاها لشکر توفیق همراه تو اند,حافظ,76
قطعه,2,1,خیز اگر بر عزم تسخیر جهان ره می‌کنی,حافظ,76
قطعه,3,0,با چنین جاه و جلال از پیشگاه سلطنت,حافظ,76
قطعه,4,1,آگهی و خدمت دلهای آگه می‌کنی,حافظ,76
قطعه,5,0,با فریب رنگ این نیلی خم زنگارفام,حافظ,76
قطعه,6,1,کار بر وفق مراد صبغه الله می‌کنی,حافظ,76
قطعه,7,0,آن که ده با هفت و نیم آورد بس سودی نکرد,حافظ,76
قطعه,8,1,فرصتت بادا که هفت و نیم با ده می‌کنی,حافظ,76
قصیده,1,0,شد عرصه‌ی زمین چو بساط ارم جوان,حافظ,77
قصیده,2,1,از پرتو سعادت شاه جهان ستان,حافظ,77
قصیده,3,0,خاقان شرق و غرب که در شرق و غرب، اوست,حافظ,77
قصیده,4,1,صاحب‌قران خسرو و شاه خدایگان,حافظ,77
قصیده,5,0,خورشید ملک‌پرور و سلطان دادگر,حافظ,77
قصیده,6,1,دارای دادگستر و کسرای کی‌نشان,حافظ,77
قصیده,7,0,سلطان‌نشان عرصه‌ی اقلیم سلطنت,حافظ,77
قصیده,8,1,بالانشین مسند ایوان لامکان,حافظ,77
قصیده,9,0,اعظم جلال دولت و دین آنکه رفعتش,حافظ,77
قصیده,10,1,دارد همیشه توسن ایام زیر ران,حافظ,77
قصیده,11,0,دارای دهر شاه شجاع آفتاب ملک,حافظ,77
قصیده,12,1,خاقان کامگار و شهنشاه نوجوان,حافظ,77
قصیده,13,0,ماهی که شد به طلعتش افروخته زمین,حافظ,77
قصیده,14,1,شاهی که شد به همتش افراخته زمان,حافظ,77
قصیده,15,0,سیمرغ وهم را نبود قوت عروج,حافظ,77
قصیده,16,1,آنجا که باز همت او سازد آشیان,حافظ,77
قصیده,17,0,گر در خیال چرخ فتد عکس تیغ او,حافظ,77
قصیده,18,1,از یکدگر جدا شود اجزای توأمان,حافظ,77
قصیده,19,0,حکمش روان چو باد در اطراف بر و بحر,حافظ,77
قصیده,20,1,مهرش نهان چو روح در اعضای انس و جان,حافظ,77
قصیده,21,0,ای صورت تو ملک جمال و جمال ملک,حافظ,77
قصیده,22,1,وی طلعت تو جان جهان و جهان جان,حافظ,77
قصیده,23,0,تخت تو رشک مسند جمشید و کیقباد,حافظ,77
قصیده,24,1,تاج تو غبن افسر دارا و اردوان,حافظ,77
قصیده,25,0,تو آفتاب ملکی و هر جا که می‌روی,حافظ,77
قصیده,26,1,چون سایه از قفای تو دولت بود دوان,حافظ,77
قصیده,27,0,ارکان نپرورد چو تو گوهر به هیچ قرن,حافظ,77
قصیده,28,1,گردون نیاورد چو تو اختر به صد قران,حافظ,77
قصیده,29,0,بی‌طلعت تو جان نگراید به کالبد,حافظ,77
قصیده,30,1,بی‌نعمت تو مغز نبندد در استخوان,حافظ,77
قصیده,31,0,هر دانشی که در دل دفتر نیامده‌ست,حافظ,77
قصیده,32,1,دارد چو آب خامه‌ی تو بر سر زبان,حافظ,77
قصیده,33,0,دست تو را به ابر که یارد شبیه کرد,حافظ,77
قصیده,34,1,چون بدره بدره این دهد و قطره قطره آن,حافظ,77
قصیده,35,0,با پایه‌ی جلال تو افلاک پایمال,حافظ,77
قصیده,36,1,وز دست بحر جود در دهر داستان,حافظ,77
قصیده,37,0,بر چرخ علم ماهی و بر فرق ملک تاج,حافظ,77
قصیده,38,1,شرع از تو در حمایت و دین از تو در امان,حافظ,77
قصیده,39,0,ای خسرو منیع جناب رفیع قدر,حافظ,77
قصیده,40,1,وی داور عظیم مثال رفیع‌شان,حافظ,77
قصیده,41,0,علم از تو در حمایت و عقل از تو با شکوه,حافظ,77
قصیده,42,1,در چشم فضل نوری و در جسم ملک جان,حافظ,77
قصیده,43,0,ای آفتاب ملک که در جنب همتت,حافظ,77
قصیده,44,1,چون ذره‌ی حقیر بود گنج شایگان,حافظ,77
قصیده,45,0,در جنب بحر جود تو از ذره کمتر است,حافظ,77
قصیده,46,1,صد گنج شایگان که ببخشی به رایگان,حافظ,77
قصیده,47,0,عصمت نهفته رخ به سراپرده‌ات مقیم,حافظ,77
قصیده,48,1,دولت گشاده‌رخت بقا زیر کندلان,حافظ,77
قصیده,49,0,گردون برای خیمه خورشید فلکه‌ات,حافظ,77
قصیده,50,1,از کوه و ابر ساخته نازیر و سایه‌بان,حافظ,77
قصیده,51,0,وین اطلس مقرنس زرد و ز زرنگار,حافظ,77
قصیده,52,1,چتری بلند بر سر خرگاه خویش دان,حافظ,77
قصیده,53,0,بعد از کیان به ملک سلیمان نداد کس,حافظ,77
قصیده,54,1,این ساز و این خزینه و این لشکر گران,حافظ,77
قصیده,55,0,بودی درون گلشن و از پردلان تو,حافظ,77
قصیده,56,1,در هند بود غلغل و در زنگ بد فغان,حافظ,77
قصیده,57,0,در دشت روم خیمه زدی و غریو کوس,حافظ,77
قصیده,58,1,از دشت روم رفت به صحرای سیستان,حافظ,77
قصیده,59,0,تا قصر زرد تاختی و لرزه اوفتاد,حافظ,77
قصیده,60,1,در قصرهای قیصر و در خانه‌های خان,حافظ,77
قصیده,61,0,آن کیست کاو به ملک کند باتو همسری,حافظ,77
قصیده,62,1,از مصر تا به روم و ز چین تا به قیروان,حافظ,77
قصیده,63,0,سال دگر ز قیصرت از روم باج سر,حافظ,77
قصیده,64,1,وز چینت آورند به درگه خراج جان,حافظ,77
قصیده,65,0,تو شاکری ز خالق و خلق از تو شاکرند,حافظ,77
قصیده,66,1,تو شادمان به دولت و ملک از تو شادمان,حافظ,77
قصیده,67,0,اینک به طرف گلشن و بستان همی‌روی,حافظ,77
قصیده,68,1,با بندگان سمند سعادت به زیر ران,حافظ,77
قصیده,69,0,ای ملهکی که در صف کروبیان قدس,حافظ,77
قصیده,70,1,فیضی رسد به خاطر پاکت زمان زمان,حافظ,77
قصیده,71,0,ای آشکار پیش دلت هرچه کردگار,حافظ,77
قصیده,72,1,دارد همی به پرده‌ی غیب اندرون نهان,حافظ,77
قصیده,73,0,داده فلک عنان ارادت به دست تو,حافظ,77
قصیده,74,1,یعنی که مرکبم به مراد خودم بران,حافظ,77
قصیده,75,0,گر کوششیت افتد پر داده‌ام به تیر,حافظ,77
قصیده,76,1,ور بخششیت باید زر داده‌ام به کان,حافظ,77
قصیده,77,0,خصمت کجاست در کف پای خودش فکن,حافظ,77
قصیده,78,1,یار تو کیست بر سر چشم منش نشان,حافظ,77
قصیده,79,0,هم کام من به خدمت تو گشته منتظم,حافظ,77
قصیده,80,1,هم نام من به مدحت تو گشته جاودان,حافظ,77
قصیده,1,0,ز دلبری نتوان لاف زد به آسانی,حافظ,78
قصیده,2,1,هزار نکته در این کار هست تا دانی,حافظ,78
قصیده,3,0,بجز شکردهنی مایه‌هاست خوبی را,حافظ,78
قصیده,4,1,به خاتمی نتوان زد دم سلیمانی,حافظ,78
قصیده,5,0,هزار سلطنت دلبری بدان نرسد,حافظ,78
قصیده,6,1,که در دلی به هنر خویش را بگنجانی,حافظ,78
قصیده,7,0,چه گردها که برانگیختی ز هستی من,حافظ,78
قصیده,8,1,مباد خسته سمندت که تیز می‌رانی,حافظ,78
قصیده,9,0,به همنشینی رندان سری فرود آور,حافظ,78
قصیده,10,1,که گنجهاست در این بی‌سری و سامانی,حافظ,78
قصیده,11,0,بیار باده‌ی رنگین که یک حکایت راست,حافظ,78
قصیده,12,1,بگویم و نکنم رخنه در مسلمانی,حافظ,78
قصیده,13,0,به خاک پای صبوحی‌کنان که تا من مست,حافظ,78
قصیده,14,1,ستاده بر در میخانه‌ام به دربانی,حافظ,78
قصیده,15,0,به هیچ زاهد ظاهرپرست نگذشتم,حافظ,78
قصیده,16,1,که زیر خرقه نه زنار داشت پنهانی,حافظ,78
قصیده,17,0,به نام طره‌ی دلبند خویش خیری کن,حافظ,78
قصیده,18,1,که تا خداش نگه دارد از پریشانی,حافظ,78
قصیده,19,0,مگیر چشم عنایت ز حال حافظ باز,حافظ,78
قصیده,20,1,وگرنه حال بگویم به آصف ثانی,حافظ,78
قصیده,21,0,وزیر شاه‌نشان خواجه‌ی زمین و زمان,حافظ,78
قصیده,22,1,که خرم است بدو حال انسی و جانی,حافظ,78
قصیده,23,0,قوام دولت دنیی محمد بن علی,حافظ,78
قصیده,24,1,که می‌درخشدش از چهره فر یزدانی,حافظ,78
قصیده,25,0,زهی حمیده خصالی که گاه فکر صواب,حافظ,78
قصیده,26,1,تو را رسد که کنی دعوی جهانبانی,حافظ,78
قصیده,27,0,طراز دولت باقی تو را همی‌زیبد,حافظ,78
قصیده,28,1,که همتت نبرد نام عالم فانی,حافظ,78
قصیده,29,0,اگر نه گنج عطای تو دستگیر شود,حافظ,78
قصیده,30,1,همه بسیط زمین رو نهد به ویرانی,حافظ,78
قصیده,31,0,تو را که صورت جسم تو را هیولایی است,حافظ,78
قصیده,32,1,چو جوهر ملکی در لباس انسانی,حافظ,78
قصیده,33,0,کدام پایه‌ی تعظیم نصب شاید کرد,حافظ,78
قصیده,34,1,که در مسالک فکرت نه برتر از آنی,حافظ,78
قصیده,35,0,درون خلوت کروبیان عالم قدس,حافظ,78
قصیده,36,1,صریر کلک تو باشد سماع روحانی,حافظ,78
قصیده,37,0,تو را رسد شکر آویز خواجگی گه جود,حافظ,78
قصیده,38,1,که آستین به کریمان عالم افشانی,حافظ,78
قصیده,39,0,صواعق سخطت را چگونه شرح دهم,حافظ,78
قصیده,40,1,نعوذ بالله از آن فتنه‌های طوفانی,حافظ,78
قصیده,41,0,سوابق کرمت را بیان چگونه کنم,حافظ,78
قصیده,42,1,تبارک‌الله از آن کارساز ربانی,حافظ,78
قصیده,43,0,کنون که شاهد گل را به جلوه‌گاه چمن,حافظ,78
قصیده,44,1,به جز نسیم صبا نیست همدم جانی,حافظ,78
قصیده,45,0,شقایق از پی سلطان گل سپارد باز,حافظ,78
قصیده,46,1,به بادبان صبا کله‌های نعمانی,حافظ,78
قصیده,47,0,بدان رسید ز سعی نسیم باد بهار,حافظ,78
قصیده,48,1,که لاف می‌زند از لطف روح حیوانی,حافظ,78
قصیده,49,0,سحرگهم چه خوش آمد که بلبلی گلبانگ,حافظ,78
قصیده,50,1,به غنچه می‌زد و می‌گفت در سخنرانی,حافظ,78
قصیده,51,0,که تنگدل چه نشینی ز پرده بیرون آی,حافظ,78
قصیده,52,1,که در خم است شرابی چو لعل رمانی,حافظ,78
قصیده,53,0,مکن که می نخوری بر جمال گل یک ماه,حافظ,78
قصیده,54,1,که باز ماه دگر می‌خوری پشیمانی,حافظ,78
قصیده,55,0,به شکر تهمت تکفیر کز میان برخاست,حافظ,78
قصیده,56,1,بکوش کز گل و مل داد عیش بستانی,حافظ,78
قصیده,57,0,جفا نه شیوه‌ی دین‌پروری بود حاشا,حافظ,78
قصیده,58,1,همه کرامت و لطف است شرع یزدانی,حافظ,78
قصیده,59,0,رموز سر اناالحق چه داند آن غافل,حافظ,78
قصیده,60,1,که منجذب نشد از جذبه‌های سبحانی,حافظ,78
قصیده,61,0,درون پرده‌ی گل غنچه بین که می‌سازد,حافظ,78
قصیده,62,1,ز بهر دیده‌ی خصم تو لعل پیکانی,حافظ,78
قصیده,63,0,طرب‌سرای وزیر است ساقیا مگذار,حافظ,78
قصیده,64,1,که غیر جام می آنجا کند گرانجانی,حافظ,78
قصیده,65,0,تو بودی آن دم صبح امید کز سر مهر,حافظ,78
قصیده,66,1,برآمدی و سر آمد شبان ظلمانی,حافظ,78
قصیده,67,0,شنیده‌ام که ز من یاد می‌کنی گه گه,حافظ,78
